ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega,Huéspedes,Admite mascotas,Tipo de bodega,NÃºmero de oficinas,Altura,Superficie cubierta del casco,Número de oficinas,Plataformas para trailers
1423392726,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423392726-casa-sola-en-renta-san-antonio-de-ayala-_JM,"$12,000",Irapuato,San Antonio De Ayala,228 m²,,3,4,,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423444539,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444539-casa-sola-en-renta-residencial-mision-_JM,"$13,000",Irapuato,Misión Privadas Residenciales,128 m²,,3,2,,,0 años,,129 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423431552,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423431552-departamento-en-renta-san-miguel-_JM,"$9,000",Irapuato,San Miguel,,,3,2,,,0 años,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412134,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423412134-departamento-en-renta-irapuato-centro-_JM,"$7,000",Irapuato,Irapuato Centro,,,3,2,,,0 años,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423425651,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423425651-casa-sola-en-renta-cumbres-de-la-pradera-_JM,"$7,000",León,Cumbres de la Pradera,120 m²,,3,3,,,0 años,,130 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423451087,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423451087-casa-sola-en-renta-fracc-rincon-de-los-arcos-_JM,"$7,000",Irapuato,Rincón De Los Arcos,119 m²,,3,3,,,0 años,,110 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422514720,guanajuato,casa,https://casa.metroscubicos.com/MLM-1422514720-casa-amueblada-en-renta-al-sur-este-de-leon-_JM,"$8,850",León,Vista Esmeralda,104 m²,3,3,1,1,,14 años,0 MXN,110 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424596618,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1424596618-hermosa-casa-amueblada-lista-para-vivir-equipada-y-acogedora-para-renta-_JM,"$14,000",San Miguel De Allende,Fraccionamiento Las Brisas,90 m²,,3,3,,2,,,117 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425858019,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1425858019-hermosa-casa-amueblada-lista-para-vivir-equipada-y-acogedora-para-renta-_JM,"$14,000",San Miguel De Allende,Fraccionamiento Las Brisas,90 m²,,3,3,,2,,,117 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423394479,guanajuato,local,https://casa.metroscubicos.com/MLM-1423394479-local-en-mariano-escobedo-_JM,"$8,000",León,Parque Industrial Ecológico De León,80 m²,,,,1,,14 años,0 MXN,80 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423444494,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444494-casa-sola-en-renta-hacienda-las-flores-_JM,"$6,000",Irapuato,Hacienda Las Flores,105 m²,,3,2,,,0 años,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423451592,guanajuato,excelente,https://inmueble.metroscubicos.com/MLM-1423451592-excelente-hotel-con-plaza-comercial-_JM,"$73,000,000",LeÃ³n,Centro,1 mÂ²,,,,,,,,1 mÂ²,,,32 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412607,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423412607-casa-sola-en-renta-campo-real-_JM,"$5,000",Irapuato,Campo Real,95 m²,,3,3,,,0 años,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424617437,guanajuato,terreno,https://casa.metroscubicos.com/MLM-1424617437-terreno-bardeado-en-excelente-ubicacion-blvd-hermenegildo-bustos-_JM,"$14,800",León,Hacienda Echeveste,300 m²,,,,4,,14 años,0 MXN,60 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423413959,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423413959-casa-en-mayorazgo-_JM,"$14,000",León,El Mayorazgo Residencial,180 m²,2,2,2,2,,14 años,0 MXN,210 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423445512,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1423445512-bodega-en-excelente-ubicacion-zona-industrial-delta-_JM,"$100,000",León,Industrial Delta,1500 m²,,,,6,,14 años,0 MXN,1500 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423386816,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423386816-casa-sola-en-renta-san-antonio-de-ayala-_JM,"$37,000",Irapuato,San Antonio De Ayala,189 m²,,4,5,,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423451416,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423451416-casa-sola-en-renta-fracc-mision-privadas-residenciales-_JM,"$8,800",Irapuato,Fraccionamiento Misión Privadas Residenciales,102 m²,,3,3,,,0 años,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423431661,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423431661-casa-sola-en-renta-residencial-trento-_JM,"$10,000",Irapuato,Fraccionamiento Residencial Bosques,100 m²,,3,2,,,0 años,,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423444562,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444562-casa-sola-en-renta-san-antonio-de-ayala-_JM,"$11,000",Irapuato,San Antonio De Ayala,210 m²,,4,3,,,0 años,,210 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423438107,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423438107-local-comercial-en-renta-las-heras-2da-secc-_JM,"$9,000",Irapuato,Las Eras 2a SecciÃ³n,40 mÂ²,,,,,,,,40 mÂ²,,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423431589,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423431589-casa-sola-en-renta-villas-de-irapuato-_JM,"$35,000",Irapuato,Villas De Irapuato,300 m²,,3,4,,,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424591220,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1424591220-bodega-en-excelente-ubicacion-zona-industrial-delta-_JM,"$56,000",León,Industrial Delta,1251 m²,,,,6,,14 años,0 MXN,1251 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423432916,guanajuato,oficina,https://inmueble.metroscubicos.com/MLM-1423432916-oficina-comercial-en-renta-el-peluchan-_JM,"$29,000",LeÃ³n,El Peluchan,480 mÂ²,,,,,,,,480 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423393147,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423393147-casa-sola-en-renta-quetzal-residencial-_JM,"$11,000",Irapuato,Fraccionamiento Residencial Bosques,140 m²,,3,4,,,0 años,,170 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423418728,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423418728-casa-sola-en-renta-villas-de-irapuato-_JM,"$17,000",Irapuato,Villas De Irapuato,600 m²,,4,4,,,0 años,,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423392725,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423392725-departamento-en-renta-orquideas-_JM,"$8,000",Irapuato,Quinta Márquez,,,1,1,,,0 años,,60 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423418724,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423418724-casa-sola-en-renta-residencial-trento-_JM,"$12,000",Irapuato,Fraccionamiento Residencial Bosques,160 m²,,3,3,,,0 años,,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422559764,guanajuato,casa,https://casa.metroscubicos.com/MLM-1422559764-casa-en-punta-del-este-blvd-metropolitano-_JM,"$15,000",León,Residencial Punta del Este,180 m²,3,3,3,2,,14 años,0 MXN,140 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424479144,guanajuato,local,https://casa.metroscubicos.com/MLM-1424479144-local-comercial-en-excelente-ubicacion-_JM,"$22,000",León,Jardines Del Moral,90 m²,,,,2,,14 años,0 MXN,90 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424591203,guanajuato,exclusiva,https://casa.metroscubicos.com/MLM-1424591203-exclusiva-casa-en-fraccionamiento-en-las-aguilas-_JM,"$40,000",León,Villas Del Juncal,250 m²,4,4,4,4,,14 años,0 MXN,570 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424119944,guanajuato,oficina,https://inmueble.metroscubicos.com/MLM-1424119944-oficina-comercial-en-renta-lomas-del-campestre-_JM,"$10,500",LeÃ³n,Lomas Del Campestre,73 mÂ²,,,,,,,,73 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1424112395,guanajuato,oficina,https://inmueble.metroscubicos.com/MLM-1424112395-oficina-comercial-en-renta-lomas-del-campestre-_JM,"$10,500",LeÃ³n,Lomas Del Campestre,73 mÂ²,,,,,,,,73 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423537705,guanajuato,oficina,https://inmueble.metroscubicos.com/MLM-1423537705-oficina-comercial-en-renta-el-peluchan-_JM,"$29,000",LeÃ³n,El Peluchan,480 mÂ²,,,,,,,,480 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423393691,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423393691-departamento-en-renta-en-lomas-del-tecnologico-tangente-52-_JM,"$28,000",San Francisco Del Rincón,Santa Fe,154 m²,3,3,2,2,,14 años,0 MXN,154 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1423406496,guanajuato,exclusiva,https://casa.metroscubicos.com/MLM-1423406496-exclusiva-oficina-en-foro-4-excelente-ubicacion-cerca-de-plaza-mayor-_JM,"$32,800",León,Jardines Del Campestre,82 m²,1,1,,3,,14 años,0 MXN,82 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423387318,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1423387318-bodega-extensa-ubicada-en-zona-central-de-abastos-_JM,"$45,000",LeÃ³n,Central De Abastos,20000 mÂ²,1,,,,,,0 MXN,20000 mÂ²,1,,14 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,,,,,,,
1423386812,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423386812-departamento-en-renta-orquideas-_JM,"$10,000",Irapuato,Quinta Márquez,,,1,1,,,0 años,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423393140,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423393140-casa-sola-en-renta-toscana-_JM,"$10,700",Irapuato,Residencial Toscana,250 m²,,4,5,,,0 años,,236 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423431645,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423431645-casa-sola-en-renta-quintas-libertad-2-_JM,"$12,000",Irapuato,Quintas Libertad,156 m²,,3,3,,,0 años,,126 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423386453,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423386453-casa-sola-en-renta-quinta-villas-_JM,"$8,000",Irapuato,Quinta Villas,105 m²,,3,3,,,0 años,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423418729,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423418729-casa-sola-en-renta-fracc-valle-real-_JM,"$7,000",Irapuato,Fraccionamiento Valle Real,90 m²,,3,2,,,0 años,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423386369,guanajuato,bodega,https://inmueble.metroscubicos.com/MLM-1423386369-bodega-industrial-en-renta-parque-industrial-castro-del-rio-_JM,"U$S5,600",Irapuato,Parque Tecnoindustrial Castro Del RÃ­o,1400 mÂ²,,,,,,,,1400 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412138,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423412138-casa-sola-en-renta-san-antonio-de-ayala-_JM,"$30,000",Irapuato,San Antonio De Ayala,189 m²,,4,5,,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423392652,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423392652-casa-sola-en-renta-quinta-las-villas-_JM,"$18,500",Irapuato,Quinta Las Villas,155 m²,,3,3,,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423404312,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423404312-local-comercial-en-renta-guanajuato-ote-_JM,"$35,000",Saltillo,Guanajuato,350 mÂ²,,,,,,,,350 mÂ²,,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1422688675,guanajuato,se,https://departamento.metroscubicos.com/MLM-1422688675-se-renta-departamanto-en-cuajimalpa-_JM,"$12,000",León,Villas Del Juncal,85 m²,2,2,2,1,,14 años,0 MXN,85 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1425075248,guanajuato,oficina,https://inmueble.metroscubicos.com/MLM-1425075248-oficina-en-renta-en-zona-piel-leon-gto-_JM,"$14,000",León,El Coecillo,200 m²,,,2,,,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423650227,guanajuato,renta,https://departamento.metroscubicos.com/MLM-1423650227-renta-departamento-amueblado-colonia-alameda-celaya-_JM,"$6,000",Celaya,Alameda,50 m²,,1,1,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423076685,guanajuato,se,https://departamento.metroscubicos.com/MLM-1423076685-se-renta-departamento-amueblado-con-vista-panoramica-villas-de-irapuato-_JM,"$20,000",Irapuato,Villas De Irapuato,150 m²,,3,4,2,4,15 años,0 MXN,150 m²,,,,,,,2,3,,,,,,,,,,,,,,,No,,,,,,
1423630739,guanajuato,rento,https://departamento.metroscubicos.com/MLM-1423630739-rento-departamento-amueblado-colonia-alameda-celaya-_JM,"$10,000",Celaya,Alameda,80 m²,,3,2,1,,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425535341,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1425535341-departamento-fraccionamiento-insurgentes-san-miguel-de-allende-guanajuato-_JM,"$5,000",San Miguel De Allende,Insurgentes,25 mÂ²,1,,,,,,0 MXN,25 mÂ²,1,1,20 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,No,,,,,,
1423418790,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423418790-casa-sola-en-renta-fracc-rincon-de-los-arcos-_JM,"$7,000",Irapuato,Rincón De Los Arcos,90 m²,,3,2,,,0 años,,97 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422667307,guanajuato,rento,https://casa.metroscubicos.com/MLM-1422667307-rento-terreno-en-arriaga-100-comercial-_JM,"$10,000",Celaya,Del Bajío,1000 m²,,,,,,14 años,0 MXN,1000 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423412605,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423412605-casa-sola-en-renta-fracc-bellas-artes-_JM,"$7,000",Irapuato,Fraccionamiento Quinta las Villas,90 m²,,3,2,,,0 años,,110 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423425204,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423425204-casa-sola-en-renta-los-portones-_JM,"$7,500",Guanajuato,Irapuato,166 m²,,3,3,,,0 años,,119 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423405673,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423405673-casa-sola-en-renta-villas-de-irapuato-_JM,"$14,500",Irapuato,Villas De Irapuato,250 m²,,3,3,,,0 años,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423431489,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423431489-casa-sola-en-renta-fracc-quinta-real-_JM,"$12,000",Irapuato,Fraccionamiento Camino Real,140 m²,,3,3,,,0 años,,204 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422688748,guanajuato,loft,https://departamento.metroscubicos.com/MLM-1422688748-loft-amueblado-en-natura-residencial-_JM,"$14,500",León,Punto Verde,70 m²,1,1,1,,,14 años,0 MXN,70 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1425959437,guanajuato,bodega,https://inmueble.metroscubicos.com/MLM-1425959437-bodega-industrial-en-renta-la-esperanza-de-alfaro-_JM,"$23,000",LeÃ³n,La Esperanza De Alfaro,550 mÂ²,,,,,,,,500 mÂ²,,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1425940035,guanajuato,bodega,https://inmueble.metroscubicos.com/MLM-1425940035-bodega-industrial-en-renta-la-esperanza-de-alfaro-_JM,"$23,000",LeÃ³n,La Esperanza De Alfaro,550 mÂ²,,,,,,,,500 mÂ²,,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1424662711,guanajuato,casa,https://casa.metroscubicos.com/MLM-1424662711-casa-en-privada-dentro-de-balcones-del-campestre-_JM,"$11,500",León,Balcones Del Campestre,140 m²,3,3,2,2,,14 años,0 MXN,210 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424113386,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1424113386-departamento-renta-santa-catarina-_JM,"$24,500",Santa Catarina,Santa Catarina,90 mÂ²,,,,,,,,90 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423433398,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1423433398-bodega-en-renta-en-parque-industrial-saltirillo-_JM,"$65,000",León,Las Huertas,907 m²,,,,8,,14 años,0 MXN,770 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423524512,guanajuato,se,https://departamento.metroscubicos.com/MLM-1423524512-se-renta-departamento-en-aeva-_JM,"$14,000",León,Vista Esmeralda,60 m²,2,2,2,1,,14 años,0 MXN,60 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1423419111,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423419111-departamento-en-renta-villas-de-irapuato-_JM,"$16,000",Irapuato,Villas De Irapuato,,,2,2,,,0 años,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412602,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423412602-casa-sola-en-renta-villas-de-irapuato-_JM,"$25,000",Irapuato,Villas De Irapuato,500 m²,,3,3,,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423393141,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423393141-casa-sola-en-renta-quintas-libertad-_JM,"$10,000",Irapuato,Quintas Libertad,115 m²,,3,3,,,0 años,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423405658,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423405658-casa-sola-en-renta-fracc-las-misiones-_JM,"$7,500",Irapuato,Fraccionamiento Las Águilas,105 m²,,3,2,,,0 años,,88 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412224,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423412224-casa-sola-en-renta-fracc-villas-de-bernalejo-_JM,"$7,000",Irapuato,Fraccionamiento Villas de Bernalejo,90 m²,,3,3,,,0 años,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423444558,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444558-casa-sola-en-renta-res-san-antonio-de-ayala-_JM,"$15,000",Irapuato,San Antonio De Ayala,180 m²,,3,3,,,0 años,,175 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422725120,guanajuato,oficinas,https://casa.metroscubicos.com/MLM-1422725120-oficinas-con-lockers-en-punta-campestre-_JM,"$24,370",León,Punta Campestre,135 m²,,,,,,14 años,0 MXN,135 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423444490,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423444490-local-comercial-en-renta-mercado-reforma-_JM,"$2,500",Irapuato,Colonia Nueva Reforma Agraria,15 mÂ²,,,,,,,,15 mÂ²,,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1424623512,guanajuato,local,https://casa.metroscubicos.com/MLM-1424623512-local-comercial-en-zona-centrica-_JM,"$5,000",León,Centro,45 m²,,,,1,,14 años,0 MXN,45 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423444627,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444627-casa-uso-de-suelo-en-renta-valle-del-roble-_JM,"$5,500",León,Fracc. Urbivilla del Roble,110 m²,,3,4,,,2 años,,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423444629,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444629-casa-sola-en-renta-hacienda-las-flores-_JM,"$6,000",Irapuato,Hacienda Las Flores,90 m²,,3,3,,,0 años,,108 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423387256,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423387256-local-comercial-en-renta-jardines-del-moral-_JM,"$25,000",LeÃ³n,Jardines Del Moral,205 mÂ²,,,,,,,,160 mÂ²,,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1423444557,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423444557-casa-sola-en-renta-fracc-rincon-de-los-arcos-_JM,"$7,000",Irapuato,Rincón De Los Arcos,125 m²,,3,3,,,0 años,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423438171,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423438171-casa-sola-en-renta-quintas-libertad-_JM,"$6,240",Irapuato,Quintas Libertad,115 m²,,3,2,,,0 años,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422712037,guanajuato,casa,https://casa.metroscubicos.com/MLM-1422712037-casa-en-el-molino-residencial-and-golf-_JM,"$38,000",LeÃ³n,El Molino Residencial y Golf,420 mÂ²,4,,,2,,,0 MXN,410 mÂ²,4,3,14 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,,,,,,,
1424478957,guanajuato,terreno,https://casa.metroscubicos.com/MLM-1424478957-terreno-en-renta-con-excelente-ubicacion-ideal-para-uso-residencial-o-comercial-en-paseo-de-la-p-_JM,"$20,000",León,Rivera De La Presa,2500 m²,,,,2,,14 años,0 MXN,,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423426873,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1423426873-hermosa-casa-amueblada-_JM,"$11,500",Irapuato,Villas De Irapuato,150 m²,2,2,1,2,,14 años,0 MXN,180 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423431659,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423431659-casa-sola-en-renta-res-san-antonio-de-ayala-_JM,"$16,000",Irapuato,San Antonio De Ayala,189 m²,,3,2,,,0 años,,190 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423386401,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423386401-casa-sola-en-renta-villas-de-irapuato-_JM,"$12,000",Irapuato,Villas De Irapuato,500 m²,,4,4,,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422702139,guanajuato,terrenos,https://terreno.metroscubicos.com/MLM-1422702139-terrenos-en-renta-residencial-punta-del-este-_JM,"U$S45,000",León,Residencial Punta del Este,908 m²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,
1422516923,guanajuato,casa,https://casa.metroscubicos.com/MLM-1422516923-casa-de-una-planta-en-fraccionamiento-soberna-residencial-_JM,"$14,500",León,Residencial Soberna,180 m²,3,3,2,2,,14 años,0 MXN,135 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1422501914,guanajuato,loft,https://departamento.metroscubicos.com/MLM-1422501914-loft-amueblado-en-jardines-del-campestre-excelente-ubicacion-ideal-para-ejecutivos-_JM,"$18,000",León,Jardines Del Campestre,156 m²,1,1,1,1,,14 años,0 MXN,72 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1424572429,guanajuato,bodegas,https://casa.metroscubicos.com/MLM-1424572429-bodegas-en-renta-en-zona-industrial-san-luis-potosi-_JM,"$144,000",Irapuato,Fraccionamiento Provincia Cibeles,2400 m²,,,,,,14 años,0 MXN,,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424572336,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1424572336-bodega-en-blvd-hermanos-aldama-_JM,"$78,400",LeÃ³n,Central De Abastos,2045 mÂ²,,,,6,,,0 MXN,2045 mÂ²,,,14 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,,,,,,,
1424591121,guanajuato,bodega,https://casa.metroscubicos.com/MLM-1424591121-bodega-de-1100-m2-por-libramiento-morelos-_JM,"$50,000",León,Villa Magna,1100 m²,,,,,,14 años,0 MXN,1100 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1424591099,guanajuato,local,https://casa.metroscubicos.com/MLM-1424591099-local-en-plaza-royca-frente-a-soriana-torres-landa-_JM,"$60,000",León,La Piscina,300 m²,,,,,,14 años,0 MXN,300 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1423505119,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423505119-local-comercial-en-renta-puerto-interior-_JM,"$25,293",Victoria,Ranchería Puerto de Galván,128 m²,,,,,,0 años,,93 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423394347,guanajuato,terreno,https://casa.metroscubicos.com/MLM-1423394347-terreno-muy-cerca-de-carretera-leon-silao-_JM,"$45,000",LeÃ³n,Ladrilleras del Refugio,1800 mÂ²,,,,2,,,0 MXN,,,,14 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,,,,,,,
1423432917,guanajuato,local,https://inmueble.metroscubicos.com/MLM-1423432917-local-comercial-en-renta-puerto-interior-_JM,"$25,293",Victoria,Ranchería Puerto de Galván,128 m²,,,,,,0 años,,93 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423445393,guanajuato,departamento,https://departamento.metroscubicos.com/MLM-1423445393-departamento-en-el-yaqui-cuajimalpa-de-morelos-_JM,"$27,412",León,Residencial Castello Diamante,120 m²,2,2,2,2,,14 años,0 MXN,120 m²,,,,Norte,,,,,,,,,,,,,,,,,,,No,,,,,,
1423451419,guanajuato,casa,https://casa.metroscubicos.com/MLM-1423451419-casa-sola-en-renta-fracc-las-reynas-_JM,"$10,000",Irapuato,Las Reynas,200 m²,,5,3,,,0 años,,180 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
