ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Ambientes,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Orientación,Bodegas,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1406949430,nayarit,casas,https://casa.metroscubicos.com/MLM-1406949430-casas-en-pre-venta-en-nuevo-vallarta-a-solo-5-minutos-de-vidanta-y-a-15-minutos-de-puerto-vallarta-_JM,"$3,700,000",Bahía De Banderas,Las Jarretaderas,103 m²,108 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,
1355055612,nayarit,casa,https://casa.metroscubicos.com/MLM-1355055612-casa-sola-en-venta-rinconada-de-banderas-_JM,"$6,300,000",BahÃ­a De Banderas,BahÃ­a de Banderas,200 mÂ²,234 mÂ²,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1324480180,nayarit,gran,https://casa.metroscubicos.com/MLM-1324480180-gran-oportunidad-casa-departamento-en-remate-bcf-_JM,"$956,615",Bahía De Banderas,Bahía de Banderas,100 m²,100 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1406770235,nayarit,centrica,https://casa.metroscubicos.com/MLM-1406770235-centrica-casa-en-ixtlan-del-rio-nayarit-oportunidad-fvc-_JM,"$952,203",Ixtlan Del RÃ­o,Centro,109 mÂ²,218 mÂ²,,,,2,,,,3,2,,,,1,,,,,,,,,,,,
1408205360,nayarit,casa,https://casa.metroscubicos.com/MLM-1408205360-casa-en-venta-en-obra-negra-en-col-centro-tepic-cc-_JM,"$4,197,000",Tepic,Tepic Centro,344 m²,319 m²,3,3,1,,0 años,,7,,,,,,,,,,,,,,,,,,
1303016970,nayarit,casa,https://casa.metroscubicos.com/MLM-1303016970-casa-en-venta-en-valle-dorado-_JM,"$3,200,000",Bahía De Banderas,Valle Dorado,110 m²,140 m²,4,3,2,2,20 años,,,,,,,,1,Casa,Casa en condominio,,,,,,,,,,
870922831,nayarit,casa,https://casa.metroscubicos.com/MLM-870922831-casa-grande-en-venta-en-col-oriental-cerca-de-forum-tepic-_JM,"$2,050,000",Tepic,Oriental,169 m²,296 m²,4,4,1,,0 años,,8,,,,,,,,,,,,,,,,,,
870916613,nayarit,casa,https://casa.metroscubicos.com/MLM-870916613-casa-en-venta-en-col-centro-tepic-f-_JM,"$2,700,000",Tepic,Tepic Centro,190 m²,217 m²,3,2,,,0 años,,6,,,,,,,,,,,,,,,,,,
1416747113,nayarit,hermosa,https://casa.metroscubicos.com/MLM-1416747113-hermosa-casa-en-jacarandas-tepic-nayarit-remate-aefp-_JM,"$489,968",Tepic,Jacarandas,93 m²,145 m²,3,2,1,2,15 años,,,,,,,,,,,,,,,,,,,,
1310434834,nayarit,casa,https://casa.metroscubicos.com/MLM-1310434834-casa-sola-en-venta-valle-dorado-_JM,"$3,452,000",Bahía De Banderas,Valle Dorado,105105 m²,105105 m²,3,2,,,1 años,,,,,,,,,,,,,,,,,,,,
958282273,nayarit,casa,https://casa.metroscubicos.com/MLM-958282273-casa-sola-en-venta-rincon-del-cielo-_JM,"$2,844,165",Bahía De Banderas,Rincón del Cielo,84 m²,121 m²,3,3,,,1 años,,,,,,,,,,,,,,,,,,,,
1416966006,nayarit,oportunidad,https://casa.metroscubicos.com/MLM-1416966006-oportunidad-casa-en-nuevo-vallarta-a-3-minutos-d-_JM,"$6,200,000",Bahía De Banderas,Nuevo Vallarta,286 m²,236 m²,3,5,2,,,,,,,,,,,,,,,,,,,,,,
1422052453,nayarit,casa,https://casa.metroscubicos.com/MLM-1422052453-casa-sola-en-venta-las-penitas-_JM,"$220,000",Tuxpan,PeÃ±itas,370 mÂ²,64 mÂ²,,,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1406681182,nayarit,centrica,https://casa.metroscubicos.com/MLM-1406681182-centrica-casa-en-tepic-nayarit-oportunidad-fvc-_JM,"$1,160,612",Tepic,Mololoa,100 m²,154 m²,3,2,1,2,,,,,,,,,1,,,,,,,,,,,,
1422471352,nayarit,casa,https://casa.metroscubicos.com/MLM-1422471352-casa-en-venta-compostela-nayarit-_JM,"U$S94,574",Compostela,Rincón De Guayabitos,100 m²,80 m²,2,1,1,1,,0 USD,,,,,,,,,,,,,,,,,,,
1378600116,nayarit,preventa,https://casa.metroscubicos.com/MLM-1378600116-preventa-casa-en-condominio-costa-coral-bahia-de-banderas-cas2973-bp-_JM,"$2,650,000",Bahía De Banderas,Costa Coral,90 m²,90 m²,3,2,2,2,0 años,1400 MXN,,,,,,,,,,,,,,,,,,,
1422578718,nayarit,casa,https://casa.metroscubicos.com/MLM-1422578718-casa-en-condominio-en-venta-compostela-nayarit-_JM,"U$S209,000",Compostela,Rincón De Guayabitos,100 m²,100 m²,2,2,1,1,,150 USD,,,,,,,,,,,,,,,,,,,
1408718341,nayarit,hermosa,https://casa.metroscubicos.com/MLM-1408718341-hermosa-casa-en-hidalgo-oriente-ixtlan-del-rio-nay-remate-aefp-_JM,"$952,203",Ixtlan Del RÃ­o,Centro,109 mÂ²,218 mÂ²,,,,2,,,,3,2,13 aÃ±os,,,,,,,,,,,,,,,
1422553088,nayarit,casa,https://casa.metroscubicos.com/MLM-1422553088-casa-en-venta-bahia-de-banderas-nayarit-_JM,"U$S2,900,000",BahÃ­a De Banderas,Nuevo Vallarta,1586 mÂ²,1272 mÂ²,,,2,1,,0 USD,,5,7,,,,,,,,,,,,,,,,
1422572249,nayarit,casa,https://casa.metroscubicos.com/MLM-1422572249-casa-en-condominio-en-venta-compostela-nayarit-_JM,"U$S275,000",Compostela,Rincón De Guayabitos,100 m²,100 m²,2,2,1,1,,4000 USD,,,,,,,,,,,,,,,,,,,
1422514511,nayarit,casa,https://casa.metroscubicos.com/MLM-1422514511-casa-en-venta-bahia-de-banderas-nayarit-_JM,"U$S3,449,000",BahÃ­a De Banderas,San Francisco,13000 mÂ²,,,,1,1,,0 USD,,,,,,,,,,,,,,,,,,,
1422667087,nayarit,casa,https://casa.metroscubicos.com/MLM-1422667087-casa-en-condominio-en-venta-compostela-nayarit-_JM,"U$S188,000",Compostela,Rincón De Guayabitos,100 m²,100 m²,2,2,1,1,,150 USD,,,,,,,,,,,,,,,,,,,
1415581690,nayarit,excelente,https://casa.metroscubicos.com/MLM-1415581690-excelente-casa-en-san-luis-norte-en-el-centro-de-tepic-nayarit-remate-aefp-_JM,"$1,160,612",Tepic,Tepic Centro,100 m²,154 m²,3,2,1,2,20 años,,,,,,,,,,,,,,,,,,,,
804222355,nayarit,disfruta,https://casa.metroscubicos.com/MLM-804222355-disfruta-de-la-tranquilidad-y-comfort-de-casa-bonita-_JM,"U$S695,000",BahÃ­a De Banderas,Flamingos Nuevo Vallarta,497 mÂ²,500 mÂ²,,,,2,,,,4,4,,,,,,,,,,,,,,,,
1409650538,nayarit,venta,https://casa.metroscubicos.com/MLM-1409650538-venta-de-casa-con-4-habitaciones-en-col-versalles-tepic-vmn-_JM,"$1,464,500",Tepic,Versalles Sur,225 m²,225 m²,4,2,2,2,,,,,,,,,,,,,,,,,,,,,
1324473939,nayarit,gran,https://casa.metroscubicos.com/MLM-1324473939-gran-oportunidad-casa-departamento-en-remate-bcf-_JM,"$1,134,320",Bahía De Banderas,Mezcales,89 m²,123 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
932243850,nayarit,punta,https://casa.metroscubicos.com/MLM-932243850-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S525,000",BahÃ­a De Banderas,Higuera Blanca,347 mÂ²,300 mÂ²,,,2,,,6000 MXN,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1324568427,nayarit,tu,https://casa.metroscubicos.com/MLM-1324568427-tu-casa-te-espera-en-nayarit-aprovecha-a-bajo-costo-aa-_JM,"$485,200",Bahía De Banderas,Jardines Del Sol,105 m²,90 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,,
938629781,nayarit,casa,https://casa.metroscubicos.com/MLM-938629781-casa-en-venta-nuevo-vallarta-_JM,"$6,900,000",BahÃ­a De Banderas,Nuevo Vallarta,250 mÂ²,230 mÂ²,,,2,,,,,3,2,,,,,,,,,,,,,,,,
1406616590,nayarit,bonita,https://casa.metroscubicos.com/MLM-1406616590-bonita-casa-en-santa-cecilia-tepic-nay-oportunidad-fvc-_JM,"$1,214,238",Tepic,Santa Cecilia,99 m²,156 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
932310911,nayarit,punta,https://casa.metroscubicos.com/MLM-932310911-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S525,000",BahÃ­a De Banderas,Higuera Blanca,347 mÂ²,300 mÂ²,,,2,,,6000 MXN,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
931647112,nayarit,punta,https://casa.metroscubicos.com/MLM-931647112-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S367,500",Bahía De Banderas,Higuera Blanca,198 m²,210 m²,3,2,1,,0 años,6000 MXN,,,,,,,,,,,,,,,,,,,
1315066314,nayarit,vr,https://casa.metroscubicos.com/MLM-1315066314-vr-se-vende-casa-col-centro-ixtlan-del-rio-nayarit-_JM,"$710,000",Ixtlan Del Río,Centro,160 m²,160 m²,3,2,,,18 años,,,,,,,,,,,,,,,,,,,,
1398645807,nayarit,rb,https://casa.metroscubicos.com/MLM-1398645807-rb-venta-de-casa-en-brisas-de-san-juan-tepic-nayarit-_JM,"$1,202,500",Tepic,Las Brisas,140 m²,180 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
870923505,nayarit,se,https://casa.metroscubicos.com/MLM-870923505-se-vende-casa-en-col-lindavista-tepic-fd-_JM,"$1,700,000",Tepic,Lindavista,200 m²,1 m²,3,2,1,,0 años,,6,,,,,,,,,,,,,,,,,,
1349453000,nayarit,vr,https://casa.metroscubicos.com/MLM-1349453000-vr-casa-en-venta-col-el-paraiso-tepic-nayarti-_JM,"$492,144",Tepic,El ParaÃ­so,220 mÂ²,180 mÂ²,,,2,,,,,3,2,,,,,,,,,,,,,,,,
1407330241,nayarit,excelente,https://casa.metroscubicos.com/MLM-1407330241-excelente-casa-en-santa-ceciia-en-tepic-nayarit-remate-aefp-_JM,"$1,214,238",Tepic,Santa Cecilia,99 m²,156 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
1391393594,nayarit,preciosa,https://casa.metroscubicos.com/MLM-1391393594-preciosa-residencia-en-nuevo-vallarta-_JM,"U$S6,000,000",BahÃ­a De Banderas,Flamingos Nuevo Vallarta,2281 mÂ²,1512 mÂ²,,,3,,,,12,5,6,30 aÃ±os,,,,,,,,,,,,,,,
1414116597,nayarit,casa,https://casa.metroscubicos.com/MLM-1414116597-casa-en-venta-colonia-tuxpan-municipio-de-tuxpan-nayarit-_JM,"$630,264",Tuxpan,Tuxpan Centro,285 m²,285 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
932280841,nayarit,punta,https://casa.metroscubicos.com/MLM-932280841-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S525,000",BahÃ­a De Banderas,Higuera Blanca,347 mÂ²,300 mÂ²,,,2,,,6000 MXN,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1408730555,nayarit,casa,https://casa.metroscubicos.com/MLM-1408730555-casa-en-la-joya-tpc-nay-_JM,"$2,400,000",Tepic,La Joya,134 m²,220 m²,4,3,1,,,,,,,,,,,,,,,,,,,,,,
871436301,nayarit,casa,https://casa.metroscubicos.com/MLM-871436301-casa-en-venta-en-col-puerta-de-la-laguna-tepic-_JM,"$819,999",Tepic,Puerta De La Laguna,112 m²,69 m²,2,1,,,0 años,,3,,,,,,,,,,,,,,,,,,
943334259,nayarit,casa,https://casa.metroscubicos.com/MLM-943334259-casa-en-venta-en-valles-de-matatipac-sls-_JM,"$2,008,300",Tepic,Valle De Matatipac,319 m²,202 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
943304673,nayarit,casa,https://casa.metroscubicos.com/MLM-943304673-casa-en-venta-en-tepic-sls-_JM,"$1,387,000",Tepic,Burocrata Federal,185 m²,130 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
931070144,nayarit,punta,https://casa.metroscubicos.com/MLM-931070144-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S297,500",BahÃ­a De Banderas,Higuera Blanca,170 mÂ²,170 mÂ²,,,1,,,6000 MXN,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
932240128,nayarit,punta,https://casa.metroscubicos.com/MLM-932240128-punta-amore-mia-exclusivo-desarrollo-boutique-en-punta-de-mita-_JM,"U$S367,500",BahÃ­a De Banderas,Higuera Blanca,198 mÂ²,210 mÂ²,,,1,,,6000 MXN,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
1398579270,nayarit,rb,https://casa.metroscubicos.com/MLM-1398579270-rb-venta-de-casa-en-fracc-las-ceibas-bahia-de-banderas-nayarit-_JM,"$917,500",Bahía De Banderas,Las Ceibas,110 m²,160 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
1361727316,nayarit,casa,https://casa.metroscubicos.com/MLM-1361727316-casa-en-venta-fracc-palma-real-nayarit-rjl-_JM,"$903,704",Bahía De Banderas,Palma Real,100 m²,120 m²,3,2,2,2,,,,,,,,,,,,,,,,,,,,,
1398596169,nayarit,rb,https://casa.metroscubicos.com/MLM-1398596169-rb-venta-de-casa-en-palma-real-bahia-de-banderas-nayarit-_JM,"$1,007,500",Bahía De Banderas,Palma Real,98 m²,150 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
1422064794,nayarit,vendo,https://casa.metroscubicos.com/MLM-1422064794-vendo-casa-en-esquina-en-fraccionamiento-altavela-a-3-cuadras-de-oxxo-por-avenida-y-a-5-cuadras-de-imss-33-_JM,"$900,000",BahÃ­a De Banderas,Altavela,91 mÂ²,42 mÂ²,,,,,,,,2,1,,,,,,,,,,,,,,,,
961968305,nayarit,se,https://casa.metroscubicos.com/MLM-961968305-se-vende-terreno-en-pantanal-xalisco-nay-_JM,"$1,085,000",Xalisco,Pantanal,495 m²,90 m²,1,1,,,0 años,,2,,,,,,,,,,,,,,,,,,
1325154842,nayarit,casa,https://casa.metroscubicos.com/MLM-1325154842-casa-en-venta-en-tepic-nayarit-vcr-_JM,"$1,406,260",Tepic,Burocrata Federal,208 m²,252 m²,4,2,1,2,,,,,,,,,1,,,,,,,,,,,,
943336927,nayarit,casa,https://casa.metroscubicos.com/MLM-943336927-casa-en-venta-en-compostela-sls-_JM,"$408,497",Compostela,Compostela,100 mÂ²,90 mÂ²,,,1,,,,,3,1,,,,,,,,,,,,,,,,
1398586794,nayarit,rb,https://casa.metroscubicos.com/MLM-1398586794-rb-venta-de-casa-en-luis-donaldo-colosio-tepic-nayarit-_JM,"$850,000",Tepic,Luis Donaldo Colosio,130 m²,160 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1414481335,nayarit,venta,https://casa.metroscubicos.com/MLM-1414481335-venta-de-casa-en-bucerias-cerca-de-la-playa-en-calle-gladiola-_JM,"U$S290,000",BahÃ­a De Banderas,BucerÃ­as Centro,136 mÂ²,194 mÂ²,,,,,,,,3,2,1 aÃ±os,,,,,,,,,,,,,,,
930485991,nayarit,en,https://casa.metroscubicos.com/MLM-930485991-en-venta-y-renta-jardin-de-ninos-en-col-lazaro-cardenas-te-_JM,"$2,780,000",Tepic,Lázaro Cárdenas,315 m²,217 m²,7,,,,0 años,,12,,,,,,,,,,,,,,,,,,
1319077994,nayarit,casa,https://casa.metroscubicos.com/MLM-1319077994-casa-sola-en-venta-san-jose-del-valle-_JM,"$700,000",BahÃ­a De Banderas,San JosÃ© Del Valle,90 mÂ²,62 mÂ²,,,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1300929908,nayarit,casa,https://casa.metroscubicos.com/MLM-1300929908-casa-en-cruz-de-huanacaxtle-_JM,"U$S250,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,200 mÂ²,1 mÂ²,,,,,,,3,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1420943289,nayarit,oy,https://casa.metroscubicos.com/MLM-1420943289-oy-casa-en-venta-lazaro-cardenas-tepic-nayarit-_JM,"$635,552",Tepic,Lázaro Cárdenas,100 m²,110 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1413325032,nayarit,casa,https://casa.metroscubicos.com/MLM-1413325032-casa-tule-dorado-_JM,"U$S125,000",BahÃ­a De Banderas,Buenos Aires,201.83 mÂ²,201.83 mÂ²,,,,,,0 MXN,,4,4,10 aÃ±os,Norte,,,,,,,,,,,,,,
1420998065,nayarit,oy,https://casa.metroscubicos.com/MLM-1420998065-oy-casa-en-venta-valle-dorado-bahia-de-banderas-nayarit-_JM,"$937,859",BahÃ­a De Banderas,Valle Dorado,100 mÂ²,110 mÂ²,,,1,,,,,3,2,,,,,,,,,,,,,,,,
1422572247,nayarit,casa,https://casa.metroscubicos.com/MLM-1422572247-casa-en-venta-compostela-nayarit-_JM,"U$S37,500",Compostela,RincÃ³n De Guayabitos,681 mÂ²,100 mÂ²,,,1,1,,0 USD,,2,2,,,,,,,,,,,,,,,,
1422565882,nayarit,casa,https://casa.metroscubicos.com/MLM-1422565882-casa-en-venta-bahia-de-banderas-nayarit-_JM,"$874,500",Bahía De Banderas,Mezcales,6999 m²,,,,,,,0 MXN,,,,,,,,,,,,,,,,,,,
1421017106,nayarit,oy,https://casa.metroscubicos.com/MLM-1421017106-oy-casa-en-venta-san-jose-del-valle-bahia-de-banderas-nayarit-_JM,"$2,811,969",BahÃ­a De Banderas,San JosÃ© Del Valle,100 mÂ²,110 mÂ²,,,11,,,,,3,2,,,,,,,,,,,,,,,,
1422565903,nayarit,casa,https://casa.metroscubicos.com/MLM-1422565903-casa-en-venta-compostela-nayarit-_JM,"U$S299,000",Compostela,Rincón De Guayabitos,371 m²,300 m²,3,2,1,2,,0 USD,,,,,,,,,,,,,,,,,,,
1422514486,nayarit,casa,https://casa.metroscubicos.com/MLM-1422514486-casa-en-venta-santiago-ixcuintla-nayarit-_JM,"U$S520,000",Santiago Ixcuintla,Los Otates,1683 mÂ²,400 mÂ²,,,3,2,,0 USD,,3,3,,,,,,,,,,,,,,,,
1422673339,nayarit,casa,https://casa.metroscubicos.com/MLM-1422673339-casa-en-condominio-en-venta-compostela-nayarit-_JM,"U$S119,900",Compostela,Rincón De Guayabitos,70 m²,70 m²,1,1,1,1,,200 USD,,,,,,,,,,,,,,,,,,,
1422673344,nayarit,casa,https://casa.metroscubicos.com/MLM-1422673344-casa-en-condominio-en-venta-bahia-de-banderas-nayarit-_JM,"U$S374,870",Bahía De Banderas,Nuevo Vallarta,180 m²,228 m²,3,2,2,2,,155 USD,,,,,,,,,,,,,,,,,,,
1319090723,nayarit,casa,https://casa.metroscubicos.com/MLM-1319090723-casa-sola-en-venta-bahia-de-banderas-_JM,"$2,820,000",BahÃ­a De Banderas,BahÃ­a de Banderas,136 mÂ²,120 mÂ²,,,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,,,,
1319065095,nayarit,casa,https://casa.metroscubicos.com/MLM-1319065095-casa-sola-en-venta-rincon-del-cielo-_JM,"$2,595,600",BahÃ­a De Banderas,RincÃ³n del Cielo,90 mÂ²,110 mÂ²,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
958294400,nayarit,casa,https://casa.metroscubicos.com/MLM-958294400-casa-en-venta-col-valle-de-nayarit-tepic-el-_JM,"$980,000",Tepic,Valle de Nayarit,128 mÂ²,1 mÂ²,,,,,,,3,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1318983212,nayarit,casa,https://casa.metroscubicos.com/MLM-1318983212-casa-sola-en-venta-rincon-del-cielo-_JM,"$3,452,000",BahÃ­a De Banderas,RincÃ³n del Cielo,105 mÂ²,105 mÂ²,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1409577414,nayarit,casa,https://casa.metroscubicos.com/MLM-1409577414-casa-cerca-de-playa-bucerias-nayarit-en-remate-fg-_JM,"$755,000",Bahía De Banderas,Altavela,72 m²,60 m²,2,1,1,,8 años,,,,,,,,,,,,,,,,,,,,
1381246260,nayarit,bella,https://casa.metroscubicos.com/MLM-1381246260-bella-casa-en-condominio-en-rivera-nayarit-_JM,"$1,103,500",BahÃ­a De Banderas,Flamingos Club Residencial,108 mÂ²,140 mÂ²,,,2,2,,,,3,2,,,,,,,,,,,,,,,,
870914331,nayarit,casa,https://casa.metroscubicos.com/MLM-870914331-casa-en-venta-en-col-corregidora-tepic-nay-_JM,"$1,200,000",Tepic,La Corregidora,128 m²,1 m²,4,2,1,,0 años,,6,,,,,,,,,,,,,,,,,,
956269798,nayarit,terreno,https://casa.metroscubicos.com/MLM-956269798-terreno-con-casa-en-venta-col-menchaca-tepic-nay-_JM,"$2,406,000",Tepic,José María Menchaca,206 m²,109 m²,1,1,,,0 años,,2,,,,,,,,,,,,,,,,,,
1398669668,nayarit,rb,https://casa.metroscubicos.com/MLM-1398669668-rb-venta-de-casa-en-fracc-valle-real-tepic-nayarit-_JM,"$1,022,500",Tepic,Paseo Del Valle Real,96 m²,150 m²,3,1,1,2,,,,,,,,,,,,,,,,,,,,,
1400107742,nayarit,excelente,https://casa.metroscubicos.com/MLM-1400107742-excelente-oportunidad-casa-en-remate-altavela-bahia-de-banderas-nayarit-lca-_JM,"$2,003,500",BahÃ­a De Banderas,Altavela,98 mÂ²,98 mÂ²,,,2,,,,,3,2,,,,,,,,,,,,,,,,
1393712499,nayarit,venta,https://casa.metroscubicos.com/MLM-1393712499-venta-casa-3-tondoroque-_JM,"$1,580,000",BahÃ­a De Banderas,Otra Colonia,90 mÂ²,87 mÂ²,,,2,2,,1200 MXN,,3,3,,,,,,,,,,,,,,,,
879603762,nayarit,casa,https://casa.metroscubicos.com/MLM-879603762-casa-en-venta-en-col-cantera-del-nayar-tepic-nayarit-_JM,"$1,200,000",Tepic,Cantera Del Nayar,185 mÂ²,120 mÂ²,,,1,,,,7,4,3,0 aÃ±os,,,,,,,,,,,,,,,
1318983213,nayarit,casa,https://casa.metroscubicos.com/MLM-1318983213-casa-sola-en-venta-nuevo-vallarta-_JM,"U$S395,124",BahÃ­a De Banderas,Nuevo Vallarta,220 mÂ²,337 mÂ²,,,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,,
1319071562,nayarit,casa,https://casa.metroscubicos.com/MLM-1319071562-casa-sola-en-venta-rincon-del-cielo-_JM,"$2,134,000",BahÃ­a De Banderas,RincÃ³n del Cielo,84 mÂ²,84 mÂ²,,,,,,,,2,3,0 aÃ±os,,,,,,,,,,,,,,,
1420998156,nayarit,oy,https://casa.metroscubicos.com/MLM-1420998156-oy-casa-en-venta-compostela-centro-nayarit-_JM,"$681,028",Compostela,Compostela Centro,100 mÂ²,110 mÂ²,,,1,,,,,3,2,,,,,,,,,,,,,,,,
1411368884,nayarit,casa,https://casa.metroscubicos.com/MLM-1411368884-casa-en-verea-nayarit-eden--_JM,"$2,665,997",Bahía De Banderas,Mezcales,106.27 m²,106.27 m²,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
1422501686,nayarit,casa,https://casa.metroscubicos.com/MLM-1422501686-casa-en-venta-compostela-nayarit-_JM,"U$S168,000",Compostela,Rincón De Guayabitos,336 m²,500 m²,,9,1,2,,0 USD,,,,,,,,,,,,,,,,,,,
1422565894,nayarit,casa,https://casa.metroscubicos.com/MLM-1422565894-casa-en-venta-compostela-nayarit-_JM,"U$S125,000",Compostela,Rincón De Guayabitos,456 m²,300 m²,2,3,6,1,,0 USD,,,,,,,,,,,,,,,,,,,
1422501680,nayarit,casa,https://casa.metroscubicos.com/MLM-1422501680-casa-en-venta-compostela-nayarit-_JM,"U$S279,000",Compostela,Rincón De Guayabitos,430 m²,228 m²,4,4,2,2,,0 USD,,,,,,,,,,,,,,,,,,,
1411493276,nayarit,casa,https://casa.metroscubicos.com/MLM-1411493276-casa-en-verea-nayarit-paraiso--_JM,"$3,121,540",Bahía De Banderas,Mezcales,120.36 m²,120.36 m²,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
963565792,nayarit,venta,https://casa.metroscubicos.com/MLM-963565792-venta-de-casa-en-versalles-tepic-degg-_JM,"$1,500,000",Tepic,Versalles Norte,195 m²,232 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1400038876,nayarit,casa,https://casa.metroscubicos.com/MLM-1400038876-casa-en-remate-en-bahia-de-banderas-nayarit-lca-_JM,"$1,239,000",Bahía De Banderas,Las Ceibas,90 m²,90 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1380597139,nayarit,vr,https://casa.metroscubicos.com/MLM-1380597139-vr-casa-en-venta-calle-lago-victoria-lagos-del-country-tepic-nayarit-_JM,"$1,225,000",Tepic,Lagos Del Country,100 m²,200 m²,3,2,1,2,15 años,,,,,,,,,,,,,,,,,,,,
1324846924,nayarit,excelente,https://casa.metroscubicos.com/MLM-1324846924-excelente-remate-bancario-casa-en-bahia-de-banderas-nay-oam-_JM,"$1,154,321",Bahía De Banderas,Mezcales,123 m²,83 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1340281469,nayarit,cg,https://casa.metroscubicos.com/MLM-1340281469-cg-remate-d-casa-a-un-50-menos-de-su-valor-en-valle-dorado-_JM,"$1,450,000",Bahía De Banderas,Valle Dorado,90 m²,97 m²,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
870917047,nayarit,casa,https://casa.metroscubicos.com/MLM-870917047-casa-en-venta-col-san-juan-tepic-nay-_JM,"$13,000,000",Tepic,San Juan,600 m²,400 m²,4,3,,,0 años,,8,,,,,,,,,,,,,,,,,,
870925893,nayarit,casa,https://casa.metroscubicos.com/MLM-870925893-casa-antigua-en-venta-en-col-centro-tepic-f-_JM,"$2,300,000",Tepic,Tepic Centro,180 m²,120 m²,3,1,,,0 años,,4,,,,,,,,,,,,,,,,,,
1356352030,nayarit,casa,https://casa.metroscubicos.com/MLM-1356352030-casa-sola-en-venta-insurgentes-_JM,"$12,000,000",Tepic,Insurgentes,600 m²,600 m²,5,4,,,0 años,,,,,,,,,,,,,,,,,,,,
1409418121,nayarit,casa,https://casa.metroscubicos.com/MLM-1409418121-casa-en-remate-cerca-de-nuevo-vallarta-fg-_JM,"$964,000",Bahía De Banderas,Valle Dorado,88 m²,160 m²,2,2,1,2,13 años,,,,,,,,,,,,,,,,,,,,
1393794236,nayarit,casa,https://casa.metroscubicos.com/MLM-1393794236-casa-en-venta-en-lagos-del-verde-xalisco-nay-_JM,"$899,990",Tepic,San Cayetano,230 m²,180 m²,2,1,1,,0 años,,3,,,,,,,,,,,,,,,,,,
1409663761,nayarit,casa,https://casa.metroscubicos.com/MLM-1409663761-casa-cerca-del-centro-de-tepic-en-remate-fg-_JM,"$1,041,000",Tepic,Las Brisas,140 mÂ²,120 mÂ²,,,2,2,,,,3,2,12 aÃ±os,,,,,,,,,,,,,,,
1409545195,nayarit,casa,https://casa.metroscubicos.com/MLM-1409545195-casa-en-venta-en-col-reforma-tepic-nay-_JM,"$960,000",Tepic,Reforma,201 m²,198 m²,5,2,1,,0 años,,7,,,,,,,,,,,,,,,,,,
