ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Disposición,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,DisposiciÃ³n,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Acceso,Disposición del lote
1423939741,veracruz,casa,https://casa.metroscubicos.com/MLM-1423939741-casa-sola-en-venta-flores-del-valle-_JM,"$1,950,000",Veracruz,Flores Del Valle,200 m²,168 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423905778,veracruz,casa,https://casa.metroscubicos.com/MLM-1423905778-casa-sola-en-venta-acueducto-animas-_JM,"$2,300,000",Xalapa,Acueducto Animas,105 m²,162 m²,,3,3,,,,,12 años,,,,,,,,,,,,,,,,,,
1424685108,veracruz,casa,https://casa.metroscubicos.com/MLM-1424685108-casa-sola-en-venta-murillo-vidal-_JM,"$890,000",Córdoba,Rafael Murillo Vidal,55 m²,99 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423049808,veracruz,casa,https://casa.metroscubicos.com/MLM-1423049808-casa-sola-en-venta-tamsa-_JM,"$1,700,000",Boca Del Río,Tamsa,105 m²,150 m²,,3,2,,,,,32 años,,,,,,,,,,,,,,,,,,
1423075824,veracruz,casa,https://casa.metroscubicos.com/MLM-1423075824-casa-sola-en-venta-lagos-de-puente-moreno-_JM,"$639,700",Medellín,Puente Moreno,68 m²,67 m²,,2,1,,,,,2 años,,,,,,,,,,,,,,,,,,
1424688148,veracruz,casa,https://casa.metroscubicos.com/MLM-1424688148-casa-sola-en-venta-centro-veracruz-_JM,"$3,500,000",Veracruz,Veracruz Centro,420 m²,390 m²,,3,3,,,,,42 años,,,,,,,,,,,,,,,,,,
1424036031,veracruz,casa,https://casa.metroscubicos.com/MLM-1424036031-casa-sola-en-venta-los-cerezos-_JM,"$1,500,000",Córdoba,Los Ceresos,200 m²,180 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424098642,veracruz,casa,https://casa.metroscubicos.com/MLM-1424098642-casa-sola-en-venta-villa-verde-_JM,"$1,850,000",Córdoba,Villa Verde,120 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423880149,veracruz,casa,https://casa.metroscubicos.com/MLM-1423880149-casa-sola-en-venta-jardines-de-virginia-_JM,"$2,880,000",Boca Del Río,Jardines De Virginia,216 m²,178 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423924127,veracruz,casa,https://casa.metroscubicos.com/MLM-1423924127-casa-sola-en-venta-costa-de-oro-_JM,"$15,000,000",Boca Del Río,Costa de Oro,850 m²,900 m²,,4,6,,,,,0 años,,,,,,,,,,,,,,,,,,
1424018601,veracruz,casa,https://casa.metroscubicos.com/MLM-1424018601-casa-sola-en-venta-jardines-de-las-animas-_JM,"$3,500,000",Xalapa,Jardines De Las Animas,124 m²,271 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423433543,veracruz,casa,https://casa.metroscubicos.com/MLM-1423433543-casa-sola-en-venta-tejeria-_JM,"$615,000",Veracruz,Tejería,67 m²,85 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1423036902,veracruz,casa,https://casa.metroscubicos.com/MLM-1423036902-casa-sola-en-venta-los-heroes-veracruz-_JM,"$1,200,000",Veracruz,Astilleros De Veracruz,75 m²,120 m²,,3,3,,,,,7 años,,,,,,,,,,,,,,,,,,
1423439359,veracruz,casa,https://casa.metroscubicos.com/MLM-1423439359-casa-sola-en-venta-las-vegas-ii-_JM,"$850,000",Boca Del Río,Las Vegas II,90 m²,70 m²,,2,1,,,,,32 años,,,,,,,,,,,,,,,,,,
1425323889,veracruz,casa,https://casa.metroscubicos.com/MLM-1425323889-casa-sola-en-venta-infonavit-el-morro-_JM,"$1,800,000",Boca Del Río,INFONAVIT el Morro,72 m²,92 m²,,3,2,,,,,7 años,,,,,,,,,,,,,,,,,,
1425296963,veracruz,casa,https://casa.metroscubicos.com/MLM-1425296963-casa-sola-en-venta-residencial-monte-magno-_JM,"$3,035,000",Xalapa,Residencial Monte Magno,120 m²,220 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1424579967,veracruz,casa,https://casa.metroscubicos.com/MLM-1424579967-casa-sola-en-venta-alika-_JM,"$1,300,000",Veracruz,Malibran,120 m²,90 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424098494,veracruz,casa,https://casa.metroscubicos.com/MLM-1424098494-casa-sola-en-venta-20-de-noviembre-_JM,"$6,500,000",Córdoba,20 De Noviembre,1850 m²,400 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423899236,veracruz,casa,https://casa.metroscubicos.com/MLM-1423899236-casa-sola-en-venta-revolucion-_JM,"$2,400,000",Boca Del Río,Revolución,90 m²,180 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423411537,veracruz,casa,https://casa.metroscubicos.com/MLM-1423411537-casa-sola-en-venta-infonavit-las-brisas-_JM,"$950,000",Veracruz,Las Brisas,85 m²,85 m²,,3,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1425960554,veracruz,casa,https://casa.metroscubicos.com/MLM-1425960554-casa-sola-en-venta-miradores-de-santa-rosa-_JM,"$1,130,000",Xalapa,Santa Rosa,75 m²,89 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424624667,veracruz,casa,https://casa.metroscubicos.com/MLM-1424624667-casa-sola-en-venta-u-h-ruiz-cortines-_JM,"$1,350,000",Veracruz,Adolfo Ruiz Cortines,170 m²,170 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424093915,veracruz,casa,https://casa.metroscubicos.com/MLM-1424093915-casa-sola-en-venta-los-filtros-_JM,"$795,000",Córdoba,Los Filtros,105 m²,67 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1424081342,veracruz,casa,https://casa.metroscubicos.com/MLM-1424081342-casa-sola-en-venta-guadalupe-barreal-_JM,"$2,140,000",Córdoba,Guadalupe Barreal,190 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424122685,veracruz,casa,https://casa.metroscubicos.com/MLM-1424122685-casa-sola-en-venta-centro-_JM,"$5,500,000",Fortín,Fortín De Las Flores Centro,520 m²,439 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1424035303,veracruz,casa,https://casa.metroscubicos.com/MLM-1424035303-casa-sola-en-venta-la-luz-y-trinidad-palotal-_JM,"$1,639,000",Córdoba,Palotal,152 m²,150 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424110194,veracruz,casa,https://casa.metroscubicos.com/MLM-1424110194-casa-sola-en-venta-alameda-_JM,"$2,000,000",Córdoba,Alameda,202 m²,226 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423924479,veracruz,casa,https://casa.metroscubicos.com/MLM-1423924479-casa-sola-en-venta-higueras-_JM,"$1,200,000",Xalapa,Higueras,73 mÂ²,144 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1423873783,veracruz,casa,https://casa.metroscubicos.com/MLM-1423873783-casa-sola-en-venta-revolucion-_JM,"$1,450,000",Boca Del Río,Revolución,94 m²,105 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1423413946,veracruz,casa,https://casa.metroscubicos.com/MLM-1423413946-casa-sola-en-venta-cumbres-residencial-_JM,"$1,950,000",Boca Del Río,Residencial la Joya,108 m²,142 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423412635,veracruz,casa,https://casa.metroscubicos.com/MLM-1423412635-casa-sola-en-venta-arboleda-san-ramon-_JM,"$850,000",Medellín,Arboledas De San Ramon,74 m²,80 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423441601,veracruz,casa,https://casa.metroscubicos.com/MLM-1423441601-casa-sola-en-venta-san-marcial-_JM,"$870,000",Fortín,Hacienda San Marcial,70 m²,84 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1425985233,veracruz,casa,https://casa.metroscubicos.com/MLM-1425985233-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$2,585,000",Alvarado,Lomas de la Rioja,160 m²,192 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1425291076,veracruz,casa,https://casa.metroscubicos.com/MLM-1425291076-casa-sola-en-venta-los-arcos-_JM,"$1,200,000",Córdoba,San Marcial,105 m²,88 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424579966,veracruz,casa,https://casa.metroscubicos.com/MLM-1424579966-casa-sola-en-venta-el-manantial-_JM,"$700,000",Boca Del Río,El Manantial,90 m²,110 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424123032,veracruz,casa,https://casa.metroscubicos.com/MLM-1424123032-casa-sola-en-venta-alameda-_JM,"$4,600,000",Córdoba,Alameda,271 m²,333 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424104959,veracruz,casa,https://casa.metroscubicos.com/MLM-1424104959-casa-sola-en-venta-pueblo-de-las-flores-_JM,"$3,550,000",FortÃ­n,Geovillas De Las Flores,1651 mÂ²,230 mÂ²,,,,,,,,,,3,1,0 aÃ±os,,,,,,,,,,,,,,
1423930495,veracruz,casa,https://casa.metroscubicos.com/MLM-1423930495-casa-sola-en-venta-reforma-_JM,"$4,900,000",Veracruz,Reforma,281 m²,369 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423439801,veracruz,casa,https://casa.metroscubicos.com/MLM-1423439801-casa-sola-en-venta-cumbres-residencial-_JM,"$1,820,000",Boca Del Río,Residencial la Joya,108 m²,136 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423547722,veracruz,venta,https://casa.metroscubicos.com/MLM-1423547722-venta-casa-en-remate-laguna-real-veracruz-3-recamaras-_JM,"$545,506",Veracruz,Veracruz,180 mÂ²,,,,,1,,,,,0 MXN,3,2,8 aÃ±os,,,,,,,,,,,,,,
1425961217,veracruz,casa,https://casa.metroscubicos.com/MLM-1425961217-casa-sola-en-venta-adalberto-tejeda-_JM,"$2,800,000",Boca Del Río,Adalberto Tejeda,147 m²,245 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1425967587,veracruz,casa,https://casa.metroscubicos.com/MLM-1425967587-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$3,100,000",Alvarado,Lomas de la Rioja,160 m²,200 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1425992788,veracruz,casa,https://casa.metroscubicos.com/MLM-1425992788-casa-sola-en-venta-boca-del-rio-_JM,"$2,470,000",Boca Del RÃ­o,Boca Del RÃ­o Centro,168 mÂ²,100 mÂ²,,,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,
1425979194,veracruz,casa,https://casa.metroscubicos.com/MLM-1425979194-casa-sola-en-venta-virgilio-uribe-_JM,"$1,980,000",Veracruz,Virgilio Uribe,105 m²,120 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425965869,veracruz,casa,https://casa.metroscubicos.com/MLM-1425965869-casa-sola-en-venta-la-salle-2da-seccion-_JM,"$7,900,000",Veracruz,Fortín,1310 m²,350 m²,,3,4,,,,,12 años,,,,,,,,,,,,,,,,,,
1425329903,veracruz,casa,https://casa.metroscubicos.com/MLM-1425329903-casa-sola-en-venta-residencial-finca-real-_JM,"$2,425,000",Córdoba,Guadalupe Barreal,165 m²,220 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424622960,veracruz,casa,https://casa.metroscubicos.com/MLM-1424622960-casa-sola-en-venta-coatepec-centro-_JM,"$4,000,000",Coatepec,Coatepec Centro,492 m²,350 m²,,3,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1424701700,veracruz,casa,https://casa.metroscubicos.com/MLM-1424701700-casa-sola-en-venta-villa-rica-1-_JM,"$720,000",Veracruz,Villa Rica 1,105 m²,95 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424581025,veracruz,casa,https://casa.metroscubicos.com/MLM-1424581025-casa-sola-en-venta-alameda-_JM,"$3,200,000",Córdoba,Alameda,120 m²,200 m²,,6,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1424618222,veracruz,casa,https://casa.metroscubicos.com/MLM-1424618222-casa-sola-en-venta-infonavit-rio-medio-_JM,"$750,000",Veracruz,Infonavit Rio Medio,89 m²,120 m²,,2,2,,,,,22 años,,,,,,,,,,,,,,,,,,
1424605299,veracruz,casa,https://casa.metroscubicos.com/MLM-1424605299-casa-sola-en-venta-infonavit-rio-medio-_JM,"$750,000",Veracruz,Infonavit Rio Medio,89 m²,120 m²,,2,2,,,,,22 años,,,,,,,,,,,,,,,,,,
1424092604,veracruz,casa,https://casa.metroscubicos.com/MLM-1424092604-casa-sola-en-venta-residencial-la-llave-_JM,"$2,300,000",Fortín,Residencial la Llave,129 m²,190 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424105409,veracruz,casa,https://casa.metroscubicos.com/MLM-1424105409-casa-sola-en-venta-residencial-shangrila-_JM,"$5,000,000",Córdoba,Residencial Shangrila,388 m²,400 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424098602,veracruz,casa,https://casa.metroscubicos.com/MLM-1424098602-casa-sola-en-venta-joyas-de-mocambo-granjas-los-pinos-_JM,"$2,000,000",Boca Del Río,Joyas De Mocambo (Granjas Los Pinos),90 m²,168 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1424078825,veracruz,casa,https://casa.metroscubicos.com/MLM-1424078825-casa-sola-en-venta-kiannah-residencial-_JM,"$2,700,000",Córdoba,Alianza Popular,164 m²,248 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423420348,veracruz,casa,https://casa.metroscubicos.com/MLM-1423420348-casa-sola-en-venta-cumbres-residencial-_JM,"$2,350,000",Boca Del Río,Residencial la Joya,126 m²,195 m²,,3,6,,,,,0 años,,,,,,,,,,,,,,,,,,
1423392846,veracruz,casa,https://casa.metroscubicos.com/MLM-1423392846-casa-sola-en-venta-tejeria-_JM,"$615,000",Veracruz,Tejería,67 m²,85 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1423424441,veracruz,casa,https://casa.metroscubicos.com/MLM-1423424441-casa-sola-en-venta-geovillas-los-pinos-_JM,"$850,000",Veracruz,Geovillas los Pinos,75 m²,138 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1426253921,veracruz,casa,https://casa.metroscubicos.com/MLM-1426253921-casa-sola-en-venta-punta-tiburon-residencial-marina-y-golf-_JM,"$3,950,000",Alvarado,Punta Tiburón,229 m²,224 m²,,3,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1425954991,veracruz,casa,https://casa.metroscubicos.com/MLM-1425954991-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$2,940,000",Alvarado,Lomas de la Rioja,168 m²,215 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1425966629,veracruz,casa,https://casa.metroscubicos.com/MLM-1425966629-casa-sola-en-venta-ricardo-flores-magon-_JM,"$1,450,000",Veracruz,Ricardo Flores Magón,150 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425940812,veracruz,casa,https://casa.metroscubicos.com/MLM-1425940812-casa-sola-en-venta-lazaro-cardenas-el-saladero-_JM,"$690,000",San Juan Evangelista,Lázaro Cárdenas,150 m²,70 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1425992082,veracruz,casa,https://casa.metroscubicos.com/MLM-1425992082-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$1,950,000",Alvarado,Lomas de la Rioja,150 m²,200 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1425991808,veracruz,casa,https://casa.metroscubicos.com/MLM-1425991808-casa-sola-en-venta-costa-de-oro-_JM,"$15,000,000",Boca Del Río,Costa de Oro,900 m²,900 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1425463273,veracruz,casa,https://casa.metroscubicos.com/MLM-1425463273-casa-sola-en-venta-jardines-de-virginia-_JM,"$3,250,000",Boca Del Río,Jardines De Virginia,150 m²,246 m²,,2,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1425290710,veracruz,casa,https://casa.metroscubicos.com/MLM-1425290710-casa-sola-en-venta-fracc-kiannah-_JM,"$2,150,000",Córdoba,Alianza Popular,120 m²,191 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425290711,veracruz,casa,https://casa.metroscubicos.com/MLM-1425290711-casa-sola-en-venta-paraiso-_JM,"$1,100,000",Córdoba,Paraíso,105 m²,119 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424609124,veracruz,casa,https://casa.metroscubicos.com/MLM-1424609124-casa-sola-en-venta-villa-rica-1-_JM,"$720,000",Veracruz,Villa Rica 1,105 m²,95 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424691456,veracruz,casa,https://casa.metroscubicos.com/MLM-1424691456-casa-sola-en-venta-alameda-_JM,"$3,200,000",Córdoba,Alameda,120 m²,200 m²,,6,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1424682334,veracruz,casa,https://casa.metroscubicos.com/MLM-1424682334-casa-sola-en-venta-murillo-vidal-_JM,"$890,000",Córdoba,Rafael Murillo Vidal,55 m²,99 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424611810,veracruz,casa,https://casa.metroscubicos.com/MLM-1424611810-casa-sola-en-venta-medellin-de-bravo-_JM,"$1,900,000",Medellín,Medellín De Bravo,162 m²,130 m²,,2,3,,,,,16 años,,,,,,,,,,,,,,,,,,
1424108319,veracruz,casa,https://casa.metroscubicos.com/MLM-1424108319-casa-sola-en-venta-residencial-las-olas-_JM,"$4,850,000",Veracruz,Alvarado,280 m²,329 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,,,
1424018605,veracruz,casa,https://casa.metroscubicos.com/MLM-1424018605-casa-sola-en-venta-graciano-sanchez-romo-_JM,"$2,600,000",Boca Del Río,Graciano Sánchez Romo,124 m²,167 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423924130,veracruz,casa,https://casa.metroscubicos.com/MLM-1423924130-casa-sola-en-venta-ricardo-flores-magon-_JM,"$13,000,000",Veracruz,Ricardo Flores Magón,450 m²,311 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423930395,veracruz,casa,https://casa.metroscubicos.com/MLM-1423930395-casa-sola-en-venta-san-jose-novillero-_JM,"$1,665,000",Boca Del Río,San Jose Novillero,182 m²,150 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423936475,veracruz,casa,https://casa.metroscubicos.com/MLM-1423936475-casa-sola-en-venta-21-de-abril-_JM,"$3,500,000",Veracruz,21 De Abril,168 m²,380 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423452508,veracruz,casa,https://casa.metroscubicos.com/MLM-1423452508-casa-sola-en-venta-infonavit-las-brisas-_JM,"$950,000",Veracruz,Las Brisas,85 m²,85 m²,,3,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1423430596,veracruz,casa,https://casa.metroscubicos.com/MLM-1423430596-casa-sola-en-venta-cuauhtemoc-_JM,"$1,495,000",Veracruz,Río Blanco,175 m²,117 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1423056646,veracruz,fracc,https://casa.metroscubicos.com/MLM-1423056646-fracc-playas-del-conchal-alvarado-veracruz-casa-nueva-en-venta-_JM,"$2,690,000",Alvarado,Playas del Conchal,200 m²,130 m²,,2,3,2,,1,,,,,,,,,,,,,,,,,,,,
1426701572,veracruz,casa,https://casa.metroscubicos.com/MLM-1426701572-casa-sola-en-venta-martires-de-chicago-_JM,"$1,650,000",Xalapa,Mártires De Chicago,105 m²,120 m²,,3,3,,,,,7 años,,,,,,,,,,,,,,,,,,
1426694929,veracruz,casa,https://casa.metroscubicos.com/MLM-1426694929-casa-sola-en-venta-casitas-_JM,"$1,200,000",Tecolutla,Casitas,208 m²,80 m²,,2,2,,,,,7 años,,,,,,,,,,,,,,,,,,
1426602886,veracruz,casa,https://casa.metroscubicos.com/MLM-1426602886-casa-sola-en-venta-playas-del-conchal-_JM,"$2,690,000",Alvarado,Playas del Conchal,200 m²,130 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1426279599,veracruz,casa,https://casa.metroscubicos.com/MLM-1426279599-casa-sola-en-venta-fracc-la-molienda-_JM,"$3,300,000",Veracruz,Emiliano Zapata,160 m²,260 m²,,4,4,,,,,1 años,,,,,,,,,,,,,,,,,,
1426253674,veracruz,casa,https://casa.metroscubicos.com/MLM-1426253674-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$2,685,000",Alvarado,Lomas de la Rioja,170 m²,162 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1426253673,veracruz,casa,https://casa.metroscubicos.com/MLM-1426253673-casa-sola-en-venta-graciano-sanchez-romo-_JM,"$2,350,000",Boca Del Río,Graciano Sánchez Romo,120 m²,124 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425955349,veracruz,casa,https://casa.metroscubicos.com/MLM-1425955349-casa-sola-en-venta-punta-tiburon-residencial-marina-y-golf-_JM,"$5,850,000",Alvarado,Punta TiburÃ³n,313 mÂ²,303 mÂ²,,,,,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,
1425941088,veracruz,casa,https://casa.metroscubicos.com/MLM-1425941088-casa-sola-en-venta-reforma-_JM,"$3,500,000",Veracruz,Reforma,106 m²,206 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1426034970,veracruz,casa,https://casa.metroscubicos.com/MLM-1426034970-casa-sola-en-venta-formando-hogar-_JM,"$690,000",Veracruz,Formando Hogar,80 m²,80 m²,,2,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1425992420,veracruz,casa,https://casa.metroscubicos.com/MLM-1425992420-casa-sola-en-venta-reforma-_JM,"$3,500,000",Veracruz,Reforma,106 m²,206 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1425978844,veracruz,casa,https://casa.metroscubicos.com/MLM-1425978844-casa-sola-en-venta-ricardo-flores-magon-_JM,"$1,450,000",Veracruz,Ricardo Flores Magón,150 m²,150 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425978822,veracruz,casa,https://casa.metroscubicos.com/MLM-1425978822-casa-sola-en-venta-lomas-de-la-rioja-_JM,"$1,950,000",Alvarado,Lomas de la Rioja,150 m²,200 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425336384,veracruz,casa,https://casa.metroscubicos.com/MLM-1425336384-casa-sola-en-venta-fracc-kiannah-_JM,"$2,150,000",Córdoba,Alianza Popular,120 m²,191 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425310341,veracruz,casa,https://casa.metroscubicos.com/MLM-1425310341-casa-sola-en-venta-paraiso-_JM,"$1,100,000",Córdoba,Paraíso,105 m²,119 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1425329515,veracruz,casa,https://casa.metroscubicos.com/MLM-1425329515-casa-sola-en-venta-residencial-finca-real-_JM,"$2,425,000",Córdoba,Guadalupe Barreal,165 m²,220 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425336055,veracruz,casa,https://casa.metroscubicos.com/MLM-1425336055-casa-sola-en-venta-los-arcos-_JM,"$1,200,000",Córdoba,San Marcial,105 m²,88 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1425335933,veracruz,casa,https://casa.metroscubicos.com/MLM-1425335933-casa-sola-en-venta-pueblo-miradores-del-mar-_JM,"$1,530,000",Emiliano Zapata,Miradores Del Mar,105 m²,160 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1424605454,veracruz,casa,https://casa.metroscubicos.com/MLM-1424605454-casa-sola-en-venta-las-brisas-_JM,"$900,000",Veracruz,Las Brisas,105 m²,100 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424688147,veracruz,casa,https://casa.metroscubicos.com/MLM-1424688147-casa-uso-de-suelo-en-venta-los-pinos-_JM,"$1,750,000",Veracruz,Los Pinos,315 m²,90 m²,,2,2,,,,,32 años,,,,,,,,,,,,,,,,,,
1424605295,veracruz,casa,https://casa.metroscubicos.com/MLM-1424605295-casa-sola-en-venta-las-brisas-_JM,"$900,000",Veracruz,Las Brisas,105 m²,100 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1424681528,veracruz,casa,https://casa.metroscubicos.com/MLM-1424681528-casa-uso-de-suelo-en-venta-los-pinos-_JM,"$1,750,000",Veracruz,Los Pinos,315 m²,90 m²,,2,2,,,,,32 años,,,,,,,,,,,,,,,,,,
1424095556,veracruz,casa,https://casa.metroscubicos.com/MLM-1424095556-casa-sola-en-venta-graciano-sanchez-romo-_JM,"$2,350,000",Boca Del Río,Graciano Sánchez Romo,133 m²,178 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1423873778,veracruz,casa,https://casa.metroscubicos.com/MLM-1423873778-casa-sola-en-venta-paso-del-toro-_JM,"$1,350,000",MedellÃ­n,Paso Del Toro,105 mÂ²,120 mÂ²,,,,,,,,,,3,3,2 aÃ±os,,,,,,,,,,,,,,
1423413769,veracruz,casa,https://casa.metroscubicos.com/MLM-1423413769-casa-sola-en-venta-geovillas-los-pinos-_JM,"$850,000",Veracruz,Geovillas los Pinos,75 m²,138 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423381700,veracruz,casa,https://casa.metroscubicos.com/MLM-1423381700-casa-sola-en-venta-arboleda-san-ramon-_JM,"$850,000",Medellín,Arboledas De San Ramon,74 m²,80 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,,,
1425948438,veracruz,casa,https://casa.metroscubicos.com/MLM-1425948438-casa-sola-en-venta-san-jose-novillero-_JM,"$1,106,500",Boca Del Río,San Jose Novillero,76 m²,86 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1423056478,veracruz,casa,https://casa.metroscubicos.com/MLM-1423056478-casa-sola-en-venta-los-heroes-veracruz-_JM,"$935,000",Veracruz,Astilleros De Veracruz,75 m²,105 m²,,2,2,,,,,7 años,,,,,,,,,,,,,,,,,,
1425555079,veracruz,vendo,https://casa.metroscubicos.com/MLM-1425555079-vendo-hermosa-casa-en-excelente-zona-_JM,"$1,900,000",Córdoba,Villa Verde,1140 m²,170 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1424717950,veracruz,vendo,https://casa.metroscubicos.com/MLM-1424717950-vendo-casa-nueva-cerca-de-la-av-11-_JM,"$1,280,000",Córdoba,Villa De Las Flores,105 m²,120 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1423924123,veracruz,casa,https://casa.metroscubicos.com/MLM-1423924123-casa-sola-en-venta-ejido-primero-de-mayo-norte-_JM,"$3,200,000",Boca Del Río,Ejido Primero de Mayo Norte,250 m²,240 m²,,5,4,,,,,22 años,,,,,,,,,,,,,,,,,,
